DATE,52WK HIGH,52WK LOW,SECTOR,COMPANY, ISIN  CODE, STATUS,BID,ASK,HIGH,LOW,PREVIOUS PRICE,VOLUME,TOTAL NO OF SHARES ISSUED,MRT CAP ,VWAP,10 % up, 10% down 
1/12/2023,8,5.5,INVESTMENT SERVICES,Nairobi Securities Exchange Plc Ord 4.00,KE3000009674,,5.74,6.08,6.1,5.74,6.04,800,"259,500,791","1,572,574,793",6.06,6.67,5.45
1/12/2023,92.25,65,MANUFACTURING & ALLIED,B.O.C Kenya Plc Ord 5.00,KE0000000042,,,,,,79.75,-,"19,525,446","1,557,154,319",79.75,87.73,71.78
1/12/2023,495,400,MANUFACTURING & ALLIED,British American Tobacco Kenya Plc Ord 10.00,KE0000000075,,407,410,410,410,409,"1,200","100,000,000","41,000,000,000",410,451,369
1/12/2023,17.95,11,MANUFACTURING & ALLIED,Carbacid Investments Plc Ord 1.00,KE0000000117,xd,14.45,15,15,15,15,600,"254,851,985","3,822,779,775",15,16.5,13.5
1/12/2023,190,111,MANUFACTURING & ALLIED,East African Breweries Plc Ord 2.00,KE0000000216,,112.25,114,114,113,113.25,"5,000","790,774,356","89,950,582,995",113.75,125.13,102.38
1/12/2023,1.54,0.9,MANUFACTURING & ALLIED,Flame Tree Group Holdings Ltd Ord 0.825GEMS,KE4000001323,,1.01,,,,1,-,"178,053,486","178,053,486",1,1.1,0.9
1/12/2023,19.5,10.4,MANUFACTURING & ALLIED,Kenya Orchards Ltd Ord 5.00AIMS,KE0000000331,,,,19.5,19.5,19.5,200,"12,868,124","250,928,418",19.5,21.45,17.55
1/12/2023,0.27,0.27,MANUFACTURING & ALLIED,Mumias Sugar Co. Ltd Ord 2.00,KE0000000372,S,,,,,0.27,-,"1,530,000,000","413,100,000",0.27,0.3,0.24
1/12/2023,32,14,MANUFACTURING & ALLIED,Unga Group Ltd Ord 5.00,KE0000000497,,15,17,17,16.2,16,300,"75,708,873","1,245,410,961",16.45,18.1,14.81
1/12/2023,29,11.5,TELECOMMUNICATION,Safaricom Plc Ord 0.05,KE1000001402,,14,14.05,14.4,14,14.05,"1,213,300","40,065,428,000","562,919,263,400",14.05,15.46,12.65
1/12/2023,10,5.38,REAL ESTATE INVESTMENT TRUST,ILAM FAHARI I-REIT Ord.20.00,KE5000003656,,6.06,6.6,6.6,5.64,6.06,500,"180,972,300","1,056,878,232",5.84,6.42,5.26
1/12/2023,20,20,REAL ESTATE INVESTMENT TRUST,LAPTRUST IMARA I-REIT Ord.20.00,KE9100008870,,,,,,20,-,"346,231,413","6,924,628,260",20,22,18
1/12/2023,2895,1880,EXCHANGE TRADED FUNDS,ABSA New Gold ETF,ZAE000060067,,2920,,3030i,3030i,2915,-,"400,000","1,166,000,000","2,915.00",-,-
12/4/2023,14.5,10,AGRICULTURAL,Eaagads Ltd Ord 1.25 AIMS,KE0000000208,,11.85,13.95,13.95,13.95,12.7,100,"32,157,000","448,590,150",13.95,15.35,12.56
12/4/2023,430,240,AGRICULTURAL,Kakuzi Plc Ord.5.00,KE0000000281,,385,406,385,385,385,"4,000","19,599,999","7,545,999,615",385,423.5,346.5
12/4/2023,249,81,AGRICULTURAL,Kapchorua Tea Kenya Plc Ord Ord 5.00AIMS,KE4000001760,cd,230,239.25,239.25,239.25,239.25,800,"7,824,000","1,871,892,000",239.25,263.18,215.33
12/4/2023,490,320,AGRICULTURAL,The Limuru Tea Co. Plc Ord 10.00AIMS,KE0000000356,,,,,,380,-,"2,400,000","912,000,000",380,418,342
12/4/2023,32.6,18,AGRICULTURAL,Sasini Plc Ord 1.00,KE0000000430,,19.95,20,20,19.5,20,"12,700","228,055,500","4,526,901,675",19.85,21.84,17.87
12/4/2023,275,120,AGRICULTURAL,Williamson Tea Kenya Plc Ord 5.00AIMS,KE0000000505,cd,230,231.75,232,231.75,231.75,"1,800","17,512,640","4,062,932,480",232,255.2,208.8
12/4/2023,49,21.3,AUTOMOBILES & ACCESSORIES,Car & General (K) Ltd Ord 5.00,KE0000000109,,24,25,,,25.05,-,"80,206,616","2,009,175,731",25.05,27.56,22.55
12/4/2023,13,10,BANKING,ABSA Bank Kenya Plc Ord 0.50,KE0000000067,,11,11.2,11.45,10.95,10.95,"55,400","5,431,536,000","60,833,203,200",11.2,12.32,10.08
12/4/2023,37,26.5,BANKING,BK Group Plc Ord 0.80,KE5000008986,xd,30,36,,,33,-,"896,759,222","29,593,054,326",33,36.3,29.7
12/4/2023,55.5,43.05,BANKING,Diamond Trust Bank Kenya Ltd Ord 4.00,KE0000000158,,44.7,45,45,45,45.75,800,"279,602,220","12,582,099,900",45,49.5,40.5
12/4/2023,50,35,BANKING,Equity Group Holdings Plc Ord 0.50,KE0000000554,,36.85,37,38,36.85,38,"1,047,800","3,773,674,802","143,399,642,476",38,41.8,34.2
12/4/2023,5.2,2.8,BANKING,HF Group Plc Ord 5.00,KE0000000240,,3.95,4,4.1,3.95,3.94,"2,900","384,614,168","1,549,995,097",4.03,4.43,3.63
12/4/2023,21.5,15.8,BANKING,I&M Group Plc Ord 1.00,KE0000000125,,17.25,17.35,17.35,17.35,17.35,"7,000","1,653,621,476","28,690,332,609",17.35,19.09,15.62
12/4/2023,43,15,BANKING,KCB Group Plc Ord 1.00,KE0000000315,,19.4,19.5,19.5,19,19,"95,800","3,213,462,815","61,377,139,767",19.1,21.01,17.19
12/4/2023,42,28.5,BANKING,NCBA Group Plc Ord 5.00,KE0000000406,,36.65,39,39.5,36.3,39,"5,000","1,647,519,532","62,852,870,146",38.15,41.97,34.34
12/4/2023,132,90,BANKING,Stanbic Holdings Plc ord.5.00,KE0000000091,,104,109.75,109,109,102,"1,800","395,321,638","43,090,058,542",109,119.9,98.1
12/4/2023,172.5,134,BANKING,Standard Chartered Bank Kenya Ltd Ord 5.00,KE0000000448,cd,165,168.75,165,158,158.5,"3,200","377,861,629","60,930,187,676",161.25,177.38,145.13
12/4/2023,14,10.1,BANKING,The Co-operative Bank of Kenya Ltd Ord 1.00,KE1000001568,,11.05,11.3,11.5,11,11.4,"66,900","5,867,174,695","66,299,074,054",11.3,12.43,10.17
12/4/2023,0.45,0.45,COMMERCIAL AND SERVICES,Deacons (East Africa) Plc Ord 2.50AIMS,KE5000005438,S,,,,,0.45,-,"123,558,228","55,601,203",0.45,0.5,0.41
12/4/2023,1.88,0.59,COMMERCIAL AND SERVICES,Eveready East Africa Ltd Ord.1.00,KE0000000588,,1.19,1.29,1.2,1.2,1.31,200,"210,000,000","252,000,000",1.2,1.32,1.08
12/4/2023,5.4,2.7,COMMERCIAL AND SERVICES,Express Kenya Plc Ord 5.00AIMS,KE0000000224,,,3.9,3.99,3.99,3.87,100,"47,711,481","190,368,809",3.99,4.39,3.59
12/4/2023,4.66,4.66,COMMERCIAL AND SERVICES,Homeboyz Entertainment Plc 0.50GEMS,KE7000001433,,4.66,,,,4.66,-,"63,200,000","294,512,000",4.66,5.13,4.19
12/4/2023,3.83,3.83,COMMERCIAL AND SERVICES,Kenya Airways Ltd Ord 1.00,KE0000000307,S,,,,,3.83,-,"5,681,738,063","21,761,056,781",3.83,4.21,3.45
12/4/2023,4.1,2,COMMERCIAL AND SERVICES,Longhorn Publishers Plc Ord 1.00AIMS,KE2000002275,,2.25,2.3,2.35,2.35,2.31,400,"272,440,473","640,235,112",2.35,2.59,2.12
12/4/2023,5,2.35,COMMERCIAL AND SERVICES,Nairobi Business Ventures Plc Ord. 0.50GEMS,KE5000000090,,2.5,2.69,,,2.5,-,"1,353,711,934","3,384,279,835",2.5,2.75,2.25
12/4/2023,21.75,14,COMMERCIAL AND SERVICES,Nation Media Group Plc Ord. 2.50,KE0000000380,,20,20.5,20.5,20,20,"21,300","190,295,163","3,805,903,260",20,22,18
12/4/2023,3.51,1.8,COMMERCIAL AND SERVICES,Sameer Africa Plc Ord 5.00,KE0000000232,,2.2,2.25,,,2.25,0,"278,342,393","626,270,384",2.25,2.48,2.03
12/4/2023,14.3,5.96,COMMERCIAL AND SERVICES,Standard Group Plc Ord 5.00,KE0000000455,,,7.84,9,7.84,8.7,"1,300","81,731,808","647,315,919",7.92,8.71,7.13
12/4/2023,16.4,10.85,COMMERCIAL AND SERVICES,TPS Eastern Africa Ltd Ord 1.00,KE0000000539,,12,13.4,,,12.25,-,"182,174,108","2,231,632,823",12.25,13.48,11.03
12/4/2023,0.29,0.16,COMMERCIAL AND SERVICES,Uchumi Supermarket Plc Ord 5.00,KE0000000489,,0.18,0.2,0.19,0.19,0.19,"4,300","364,959,616","69,342,327",0.19,0.21,0.17
12/4/2023,3.7,1.94,COMMERCIAL AND SERVICES,WPP Scangroup Plc Ord 1.00,KE0000000562,,2.07,2.19,2.2,2.02,2.19,"7,600","432,155,985","937,778,487",2.17,2.39,1.95
12/4/2023,5.55,5.55,CONSTRUCTION & ALLIED,ARM Cement Plc Ord 1.00,KE0000000034,S,,,,,5.55,-,"959,940,200","5,327,668,110",5.55,6.11,5
12/4/2023,37,21.3,CONSTRUCTION & ALLIED,Bamburi Cement Plc Ord 5.00,KE0000000059,,35.5,38.5,38.5,35,35.05,"42,400","362,959,275","13,229,865,574",36.45,40.1,32.81
12/4/2023,46,35,CONSTRUCTION & ALLIED,Crown Paints Kenya Plc Ord 5.00,KE0000000141,,33,36,36,36,36,100,"142,362,000","5,125,032,000",36,39.6,32.4
12/4/2023,1.26,0.72,CONSTRUCTION & ALLIED,E.A.Cables Ltd Ord 0.50,KE0000000174,,0.89,0.95,0.95,0.95,0.9,300,"253,125,000","240,468,750",0.95,1.05,0.86
12/4/2023,9.5,5.38,CONSTRUCTION & ALLIED,E.A.Portland Cement Co. Ltd Ord 5.00,KE0000000190,,,9,,,9.34,-,"90,000,000","840,600,000",9.34,10.27,8.41
12/4/2023,3.88,2,ENERGY & PETROLEUM,KenGen Co. Plc Ord. 2.50,KE0000000547,xd,2.12,2.16,2.23,2.1,,,"6,594,522,339","14,310,113,476",2.17,2.39,1.95
12/4/2023,2.11,1.3,ENERGY & PETROLEUM,Kenya Power & Lighting Co Plc Ord 2.50,KE0000000349,,1.39,1.41,1.43,1.38,,,"1,951,467,045","2,712,539,193",1.39,1.53,1.25
12/4/2023,4.2,4.1,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 4% Pref 20.00,KE4000001877,,,,,,,,,,4.11,,
12/4/2023,6,6,ENERGY & PETROLEUM,Kenya Power & Lighting Plc 7% Pref 20.00,KE4000002982,,,,,,,,,,6,,
12/4/2023,26.4,14.55,ENERGY & PETROLEUM,TotalEnergies Marketing Kenya Plc Ord 5.00,KE0000000463,,16.1,16.5,16.5,16.4,,,"175,065,000","2,879,819,250",16.45,18.1,14.81
12/4/2023,18,6.3,ENERGY & PETROLEUM,Umeme Ltd Ord 0.50,UG0000001145,cd,14.05,14.95,14.95,14.95,,,"1,623,878,005","24,276,976,175",14.95,16.45,13.46
12/4/2023,6.7,4.01,INSURANCE,Britam Holdings Plc Ord 0.10,KE2000002192,,4.8,5.1,5.1,5,5.1,"6,200","2,523,486,816","12,667,903,816",5.02,5.52,4.52
12/4/2023,2.53,1.6,INSURANCE,CIC Insurance Group Ltd Ord.1.00,KE2000002317,,2.3,2.4,2.45,2.3,2.42,"5,400","2,615,538,528","6,303,447,852",2.41,2.65,2.17
12/4/2023,255,142,INSURANCE,Jubilee Holdings Ltd Ord 5.00,KE0000000273,,175,191.75,182,182,182,300,"72,472,950","13,190,076,900",182,200.2,163.8
12/4/2023,2.18,1.5,INSURANCE,Kenya Re Insurance Corporation Ltd Ord 2.50,KE0000000604,,1.72,1.8,1.8,1.71,1.82,"61,900","2,799,796,272","4,843,647,551",1.73,1.9,1.56
12/4/2023,7.48,3.3,INSURANCE,Liberty Kenya Holdings Ltd Ord. 1.00,KE2000002168,,3.91,4.2,4.08,4,3.91,"4,100","535,707,499","2,153,544,146",4.02,4.42,3.62
12/4/2023,11.7,6.7,INSURANCE,Sanlam Kenya Plc Ord 5.00,KE0000000414,,,8,,,7.48,-,"144,000,000","1,077,120,000",7.48,8.23,6.73
12/4/2023,10,7.6,INVESTMENT,Centum Investment Co Plc Ord 0.50,KE0000000265,,8.02,8.5,8.9,8.3,8.5,"792,200","665,441,714","5,523,166,226",8.3,9.13,7.47
12/4/2023,0.41,0.27,INVESTMENT,Home Afrika Ltd Ord 1.00GEMS,KE2000007258,,0.3,0.31,,,0.3,0,"405,255,320","121,576,596",0.3,0.33,0.27
12/4/2023,1500,"1,500.00",INVESTMENT,Kurwitu Ventures Ltd Ord 100.00GEMS,KE4000001216,,,,,,"1,500.00",-,"102,272","153,408,000",1500,1650,"1,350.00"
12/4/2023,5.6,1.91,INVESTMENT,Olympia Capital Holdings Ltd Ord 5.00,KE0000000166,,2.8,,,,3.1,-,"40,000,000","124,000,000",3.1,3.41,2.79
12/4/2023,1.35,0.45,INVESTMENT,Trans-Century Plc Ord 0.50AIMS,KE2000002184,,0.5,0.53,,,0.5,0,"1,128,028,321","564,014,161",0.5,0.55,0.45
12/4/2023,8,5.5,INVESTMENT SERVICES,Nairobi Securities Exchange Plc Ord 4.00,KE3000009674,,5.74,6.16,6.18,6,6.06,"104,800","259,500,791","1,572,574,793",6.06,6.67,5.45
12/4/2023,92.25,65,MANUFACTURING & ALLIED,B.O.C Kenya Plc Ord 5.00,KE0000000042,,77,,,,79.75,-,"19,525,446","1,557,154,319",79.75,87.73,71.78
12/4/2023,495,400,MANUFACTURING & ALLIED,British American Tobacco Kenya Plc Ord 10.00,KE0000000075,,406,410,410,410,410,200,"100,000,000","41,000,000,000",410,451,369
